account_uuid,state,industry,subindustry,year_established,annual_revenue,total_payroll,business_structure,num_employees,region
2b0e8423-bcdb-4624-95cb-d78fcb287cad,FL,Food and Accommodation,Caterers,2017.0,50000.0,25000.0,Limited Liability Company,7.0,South
8abbe43a-9214-4f5c-816e-efd735d99132,NY,Finance and Insurance,All Other Insurance Related Activities,2015.0,25000.0,0.0,Limited Liability Company,0.0,Northeast
d6c82bf5-074b-41ca-95c5-e04ae4fb7840,NJ,Consultants,Other Scientific and Technical Consulting Services,2018.0,50000.0,0.0,Limited Liability Company,0.0,Northeast
54ededf5-e8e49-ec5c-e111a-a969f7facc,SC,Contractors,Electrical Contractors and Other Wiring Installation Contractors,2016.0,200000.0,50000.0,Limited Liability Company,1.0,South
ddaffb4a-2139-43b3-9784-37443cb0f1f9,IL,Administrative Services and Building Maintenance,Janitorial Services,2008.0,230000.0,88000.0,Limited Liability Company,4.0,Midwest
dc73f59c-19a6b-3e9d-bd3eb-eba8c08868,GA,Retail Trade,"Beer, Wine, and Liquor Stores",2018.0,40000.0,0.0,Limited Liability Company,0.0,South
fef95843-4e5af-078b-2810d-aa710f9b91,PA,Retail Trade,Electronic Shopping,2006.0,1500000.0,0.0,Individual,0.0,Northeast
96be4ec9-2c366-53a5-0329c-08098b48ea,MA,Contractors,Other Building Finishing Contractors,2016.0,100000.0,0.0,Individual,0.0,Northeast
4a73cebe-3786-4b71-baa4-7613a504d9e2,KY,Administrative Services and Building Maintenance,Janitorial Services,2018.0,10000.0,0.0,Limited Liability Company,0.0,South
8544c300-6e5d-4f5e-95d8-a6e28853e2ac,FL,Food and Accommodation,Drinking Places (Alcoholic Beverages),2017.0,10000.0,75000.0,Corporation,9.0,South
7a453379-09109-d3d6-6cc93-19e19955c8,TN,Contractors,"Plumbing, Heating, and Air-Conditioning Contractors",2017.0,15000.0,15000.0,Individual,0.0,South
861ab6b0-8be1-43e7-b11a-413324a2f127,MS,Retail Trade,"Beer, Wine, and Liquor Stores",1990.0,60000.0,16338.0,Other,2.0,South
a376eb9b-79150-b977-609e8-4daaafd907,KY,Retail Trade,All Other Miscellaneous Store Retailers (except Tobacco Stores),2017.0,75000.0,0.0,Individual,0.0,South
bf888b4f-75287-6c56-3707c-648e4ab056,TN,Retail Trade,"Cosmetics, Beauty Supplies, and Perfume Stores",2017.0,20000.0,10000.0,Individual,1.0,South
00a9445d-246c-4bf7-84c5-0a4c7949f81e,NJ,Contractors,All Other Specialty Trade Contractors,2000.0,100000.0,0.0,Limited Liability Company,0.0,Northeast
e19d9ac2-d8a7-48df-873d-19a53f862e2c,TX,"Technology, Media and Telecommunications",Motion Picture and Video Production,2015.0,9000.0,0.0,Individual,0.0,South
a2349dfa-c550b-3d26-13f21-3b309f5d33,CA,Consultants,Environmental Consulting Services,2017.0,20000.0,0.0,Individual,0.0,West
d8733c18-6cb77-67b4-71e5a-0878b40f30,IN,Retail Trade,Furniture Stores,2017.0,50000.0,10000.0,Limited Liability Company,0.0,Midwest
6fcf19f3-a4f50-3b47-e9aa8-c4d8af051c,LA,Food and Accommodation,Full-Service Restaurants,2017.0,20000.0,0.0,Limited Liability Company,0.0,South
30c187d1-d93b7-caf8-efca6-ab28622090,GA,Transportation and Warehousing,Motor Vehicle Towing,2017.0,180000.0,60000.0,Limited Liability Company,3.0,South
67ac4f27-c4264-1c7e-a2c1a-92d9241ed9,CA,"Professional, Scientific and Technical Services",Marketing Research and Public Opinion Polling,2015.0,500000.0,100000.0,Corporation,4.0,West
a7667064-ed6e-473a-8090-6ad3a5d0e50f,CA,Consultants,Marketing Consulting Services,2018.0,100000.0,0.0,Limited Liability Company,0.0,West
8632fa1c-f33e-43c5-bfe6-e3cec9e975bf,IA,Retail Trade,Landscaping Services,2018.0,20000.0,0.0,Other,0.0,Midwest
fd3a47b8-be516-6204-93eed-918d5f9beb,IN,Other Services,Appliance Repair and Maintenance,2017.0,300000.0,0.0,Individual,0.0,Midwest
d935edb4-bcca2-316c-096de-2948b5fefc,TN,Administrative Services and Building Maintenance,Janitorial Services,2017.0,20000.0,0.0,Individual,0.0,South
cb4a7bc3-54f81-982b-1d808-6b026fadb6,NC,"Professional, Scientific and Technical Services",Building Inspection Services,2011.0,150000.0,50000.0,Corporation,0.0,South
2430180a-4f6ca-2c77-7e515-f00669a2be,SC,Contractors,Painting and Wall Covering Contractors,1992.0,60000.0,0.0,Individual,0.0,South
b87fb26a-0f0d-43c0-b4f6-3b8ee200e05a,FL,Administrative Services and Building Maintenance,Janitorial Services,2018.0,5000.0,0.0,Limited Liability Company,0.0,South
4e045213-c9d28-2686-457bc-7a54b81137,CA,Contractors,Residential Remodelers,2017.0,30000.0,16000.0,Individual,0.0,West
9ae89d97-700ea-0594-e8985-5efd5e2413,VA,Consultants,Administrative Management and General Management Consulting Services,1996.0,125000.0,80000.0,Other,1.0,South
3793ecf1-bd5c-41e8-b1cc-4eaefb8ffc73,IL,Retail Trade,Electronic Shopping,2016.0,75000.0,0.0,Limited Liability Company,0.0,Midwest
0389e10a-25083-5f8e-95087-f798f1de60,WA,Other Services,Civic and Social Organizations,2013.0,75000.0,19200.0,Non-Profit,2.0,West
68d15702-0dd9e-9721-34fa9-22529ad576,NC,Administrative Services and Building Maintenance,Janitorial Services,2016.0,100000.0,0.0,Limited Liability Company,0.0,South
73de6c4b-393ed-de79-e0a6e-7b8d97d383,PA,"Sports, Arts, Entertainment, and Recreation",Fitness and Recreational Sports Centers,2018.0,55000.0,30000.0,Partnership,10.0,Northeast
49819910-3de61-72b8-abf5e-c9d20f4343,MA,"Professional, Scientific and Technical Services",Computer Systems Design Services,2016.0,200000.0,0.0,Limited Liability Company,0.0,Northeast
cfa23c04-3ab0f-f9bf-d69b5-70bb1b61bb,AR,Other Services,Nail Salons,2017.0,25000.0,12000.0,Individual,1.0,South
28b9b66a-ce78-4951-ade7-70ec0f853374,MD,Food and Accommodation,Caterers,2013.0,30000.0,0.0,Limited Liability Company,0.0,South
dd0befa2-1a2f9-21a4-71fa4-ca9d9bb559,PA,Finance and Insurance,Miscellaneous Intermediation,2008.0,100000.0,0.0,Limited Liability Company,0.0,Northeast
eb0b5eed-2cf2-4c70-ab5f-c68627df5d7f,NJ,Manufacturing,All Other Miscellaneous Food Manufacturing,2017.0,200000.0,0.0,Limited Liability Company,0.0,Northeast
f7be88a5-fce70-7cf4-3d9e2-893eff8b2f,TX,Finance and Insurance,Insurance Agencies and Brokerages,2017.0,5000.0,0.0,Individual,0.0,South
8daee266-166b3-ef46-35e84-5b7ae93395,WA,Contractors,Residential Remodelers,2018.0,15000.0,0.0,Individual,0.0,West
107bfa7b-4ff18-6cd8-d7c93-e22fbc5268,NY,Contractors,Finish Carpentry Contractors,2016.0,75000.0,0.0,Other,0.0,Northeast
f4294f01-142cd-bce3-33018-bc895185d2,OH,Other Services,Temporary Help Services,2018.0,250000.0,100000.0,Limited Liability Company,5.0,Midwest
d6b29884-c2d37-8e08-74ea8-5d7d8edd7d,OH,"Professional, Scientific and Technical Services",Building Inspection Services,2007.0,300000.0,100000.0,Corporation,4.0,Midwest
8389cbe4-61927-a22f-852f5-37c78bf973,NY,Administrative Services and Building Maintenance,Janitorial Services,2016.0,18000.0,100000.0,Limited Liability Company,7.0,Northeast
9e8406c0-b2dee-a5a8-0b9c8-2a8d625464,OR,Contractors,Residential Remodelers,2017.0,45000.0,40000.0,Corporation,2.0,West
2f65798d-185e9-7aa5-1645b-afa0dd758b,CA,Wholesale Trade,Motor Vehicle Supplies and New Parts Merchant Wholesalers,2012.0,700000.0,50000.0,Individual,2.0,West
d93f4007-8f521-d38f-4f689-23d456f53e,NJ,Retail Trade,Landscaping Services,2017.0,5000.0,5000.0,Limited Liability Company,1.0,Northeast
4169813b-5e6e5-2a91-11d26-d3bf66465c,FL,Retail Trade,Landscaping Services,2017.0,5000.0,0.0,Individual,0.0,South
15fd33d5-f44c-4849-add6-be9ed3a444b7,PA,Retail Trade,Used Merchandise Stores,2018.0,125000.0,0.0,Limited Liability Company,0.0,Northeast
e978043e-37bcb-0f25-19eb5-2e26b6ecf0,NY,Contractors,Electrical Contractors and Other Wiring Installation Contractors,2017.0,100000.0,70000.0,Corporation,1.0,Northeast
f79e7057-d4757-2cb7-c6c78-2fcec58d7a,CA,"Professional, Scientific and Technical Services",Commercial Photography,2007.0,50000.0,0.0,Individual,0.0,West
7ab63209-b5452-868d-197f7-52056cb4a2,CA,Food and Accommodation,Caterers,2010.0,24000.0,0.0,Individual,0.0,West
00811378-a3ef-452e-a880-01cad1db4961,IN,Contractors,Electrical Contractors and Other Wiring Installation Contractors,2018.0,350000.0,35000.0,Limited Liability Company,1.0,Midwest
07b9c09c-a5fad-6238-f2728-adb0efab40,TX,"Professional, Scientific and Technical Services",Computer Systems Design Services,2015.0,84000.0,100000.0,Limited Liability Company,4.0,South
4291f802-7318-45f9-8856-235de6589406,FL,Retail Trade,Family Clothing Stores,2018.0,300000.0,24000.0,Corporation,1.0,South
c8b75b79-2796-4f47-a333-9bfeb0d7e36b,NJ,Retail Trade,"Gift, Novelty, and Souvenir Stores",2018.0,20000.0,20000.0,Limited Liability Company,0.0,Northeast
3c908f22-3bf0b-2328-d4203-52c3074a0f,SC,Food and Accommodation,Mobile Food Services,2017.0,36000.0,0.0,Individual,0.0,South
01b3ea1c-3987-4a2c-bc04-31c6133419db,GA,Contractors,Residential Remodelers,2016.0,50000.0,0.0,Limited Liability Company,0.0,South
b9dbd2df-00c60-a439-909a1-d944cf6024,OH,Wholesale Trade,Drugs and Druggists' Sundries Merchant Wholesalers,2012.0,150000.0,0.0,Limited Liability Company,0.0,Midwest
9f254671-f3338-ff54-d3d4a-72798e6736,TX,Finance and Insurance,Insurance Agencies and Brokerages,2017.0,5000.0,5000.0,Individual,1.0,South
923d99ca-9c7c-433c-a9e5-17b2c4bf5a32,CA,Food and Accommodation,Caterers,2018.0,12000.0,25000.0,Limited Liability Company,2.0,West
10a0ffac-a6d5-4b97-a89c-db7c8eddb651,PA,Food and Accommodation,Limited-Service Restaurants,1978.0,650000.0,40000.0,Corporation,2.0,Northeast
d647e1ed-5bb4a-b1bb-1a8ca-7e76eb168b,IL,Manufacturing,Wood Kitchen Cabinet and Countertop Manufacturing,2017.0,225000.0,0.0,Individual,0.0,Midwest
80636717-1e1ce-db15-be505-524ea2d0b3,DE,"Sports, Arts, Entertainment, and Recreation",Musical Groups and Artists,2015.0,5000.0,5000.0,Individual,2.0,South
ce5588b6-feeb7-6a85-b3925-b4c4ea3d74,KS,Administrative Services and Building Maintenance,Janitorial Services,2017.0,109000.0,106000.0,Limited Liability Company,9.0,Midwest
62c944d5-a09f1-0855-f3f0f-63663e3f2a,CA,Consultants,Administrative Management and General Management Consulting Services,2017.0,20000.0,0.0,Limited Liability Company,0.0,West
125661fb-2cba-492d-a0e1-16fc4eb80682,CA,"Sports, Arts, Entertainment, and Recreation","Independent Artists, Writers, and Performers",2008.0,275000.0,0.0,Limited Liability Company,0.0,West
01d35072-ff83-4ce7-8961-b0810cff2cbb,FL,Other Services,"Automotive Body, Paint, and Interior Repair and Maintenance",2018.0,30000.0,0.0,Limited Liability Company,0.0,South
4d3f0f61-068e-4b49-8d6f-e44bcadbb168,TN,"Professional, Scientific and Technical Services",Building Inspection Services,2018.0,30000.0,0.0,Limited Liability Company,0.0,South
239ce930-b630d-a6d6-c2f43-3ef2a0ff78,FL,Contractors,Drywall and Insulation Contractors,2017.0,20000.0,0.0,Individual,0.0,South
a7e4dc21-3755-4cff-9208-de9f6369649e,AL,Contractors,Residential Remodelers,2018.0,40000.0,12000.0,Individual,2.0,South
76a43ad7-eecc5-79fc-f6bb6-0fba3e8757,CA,Manufacturing,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,2017.0,10000.0,0.0,Limited Liability Company,0.0,West
d26bb586-685f7-c580-10dff-aade8e1f32,CA,"Technology, Media and Telecommunications",Internet Publishing and Broadcasting and Web Search Portals,2017.0,0.0,600000.0,Corporation,2.0,West
94af23fd-ec741-a7f6-5ea8a-063c9e28e6,NC,Contractors,Electrical Contractors and Other Wiring Installation Contractors,2017.0,35000.0,15000.0,Individual,1.0,South
66404eb1-7e2eb-448e-eece9-733ac024b4,CA,Finance and Insurance,Insurance Agencies and Brokerages,2017.0,0.0,0.0,Individual,0.0,West
0e8b8626-c8b65-b5ab-b95ad-fd743a004d,FL,Consultants,Administrative Management and General Management Consulting Services,2017.0,27000.0,0.0,Individual,0.0,South
b0496cfe-e25e9-5ab2-9889e-6d7b9a4ac0,FL,"Professional, Scientific and Technical Services",Building Inspection Services,2017.0,25000.0,20.0,Individual,1.0,South
134643b5-20f81-46c3-399fc-437647b9db,FL,Unknown,Unknown,2017.0,15000.0,0.0,Limited Liability Company,0.0,South
b3a4eff0-1415-40d1-9383-47b81ef6b3c8,CA,Consultants,Marketing Consulting Services,2002.0,100000.0,0.0,Individual,0.0,West
7c3e6d5f-9b8bd-8633-af6c1-c63e95a1e4,MA,Manufacturing,Instrument Manufacturing for Testing Electricity,2017.0,140000.0,0.0,Corporation,0.0,Northeast
398be071-4dfcf-b095-197d8-eefd4ef6fa,FL,Other Services,Automotive Glass Replacement Shops,2014.0,150000.0,0.0,Corporation,0.0,South
de088df1-2e7c4-b8fe-7cc91-9187e1a2c7,GA,Transportation and Warehousing,"General Freight Trucking, Long-Distance, Truckload",2017.0,150000.0,35000.0,Limited Liability Company,2.0,South
103b9b14-ea91-4dde-8d9e-07e3efc2c162,GA,Contractors,Painting and Wall Covering Contractors,2005.0,20000.0,0.0,Individual,0.0,South
dd163247-8284-4515-b4f8-f4eabdd7cb22,CO,Real Estate,Lessors of Nonresidential Buildings (except Miniwarehouses),2018.0,50000.0,0.0,Limited Liability Company,0.0,West
7fec9b28-7a3e-4646-aa84-4ab4f205fc2a,WA,Food and Accommodation,Limited-Service Restaurants,2018.0,800000.0,100000.0,Corporation,2.0,West
ec4a69a4-1c19-48c4-a806-a53fee1c8557,FL,Retail Trade,Family Clothing Stores,2007.0,400000.0,0.0,Corporation,0.0,South
b31860ac-35132-8f31-a2e21-bddfccafad,FL,Consultants,Administrative Management and General Management Consulting Services,2018.0,100000.0,0.0,Limited Liability Company,0.0,South
2fc990a0-d486-4354-aa49-4d5face25879,AL,Administrative Services and Building Maintenance,Janitorial Services,2014.0,50000.0,0.0,Limited Liability Company,0.0,South
c090b2a2-15ef-4d20-bfda-83fcaacbec53,WA,Consultants,Administrative Management and General Management Consulting Services,2018.0,175000.0,0.0,Partnership,0.0,West
97b38020-a150-4cb7-aecc-9f6b0cd8fb4c,AL,Contractors,Siding Contractors,1963.0,100000.0,30000.0,Individual,0.0,South
75d9a3ef-93a30-6d1e-b8ff7-c5856c6b8e,NJ,Administrative Services and Building Maintenance,Other Services to Buildings and Dwellings,2017.0,1000.0,0.0,Individual,0.0,Northeast
a679e552-27ee9-c758-4e4a3-74c3d45b64,MN,Other Services,Beauty Salons,2017.0,65000.0,40000.0,Individual,0.0,Midwest
6ec1b70a-4084c-af76-ec9b0-e908364afc,ME,Contractors,Residential Remodelers,2015.0,65000.0,40000.0,Individual,2.0,Northeast
e0fe2101-963e-4b8a-9d30-b89698db74c8,VA,Retail Trade,Electronic Shopping,2018.0,50000.0,0.0,Limited Liability Company,0.0,South
21b967be-8c383-8358-4ebac-d744b3dae7,CA,Contractors,Residential Remodelers,2008.0,75000.0,0.0,Individual,0.0,West
d1a1377f-fb40-4d3c-a569-5dc2b6c93ad4,IN,Contractors,Residential Remodelers,2013.0,25000.0,0.0,Individual,0.0,Midwest
8490a59f-f6554-1c03-9e90f-4093d41847,GA,Retail Trade,Landscaping Services,2017.0,10000.0,0.0,Individual,0.0,South
55964ec9-149cc-9ae7-b83db-6baccdc2b9,IL,"Professional, Scientific and Technical Services",Computer Systems Design Services,1991.0,100000.0,0.0,Individual,0.0,Midwest
b51ac178-36fb-471f-8cb2-422326e35646,MD,Manufacturing,Fruit and Vegetable Canning,2013.0,50000.0,0.0,Individual,0.0,South
ec66a713-040eb-7eeb-5f7fb-c5374d5ca9,SC,Contractors,Site Preparation Contractors,2015.0,70000.0,36400.0,Individual,1.0,South
552461a9-e6ca4-57e1-f0cc2-3e4148f195,AZ,Real Estate,Nonresidential Property Managers,1989.0,15000.0,10000.0,Limited Partnership,0.0,West
8a4eef43-c5a08-b600-c157a-52cb4e7992,TX,Administrative Services and Building Maintenance,Janitorial Services,2017.0,40000.0,4000.0,Limited Liability Company,1.0,South
eb39aea9-569f8-70ab-17f2b-e0a7ef0800,NY,"Sports, Arts, Entertainment, and Recreation",Dance Companies,2017.0,1200.0,0.0,Non-Profit,0.0,Northeast
f1eaa2a7-9957a-ac01-fec2f-494779b41f,CA,"Technology, Media and Telecommunications",Software Publishers,2017.0,50000.0,50000.0,Individual,0.0,West
f5747632-eefd3-691a-e8127-b0ed219933,NC,Food and Accommodation,Snack and Nonalcoholic Beverage Bars,2016.0,250000.0,0.0,Limited Liability Company,0.0,South
bcb2f0ca-722b-473c-b98c-a2b7b645c3dd,GA,Contractors,Residential Remodelers,2017.0,96000.0,0.0,Limited Liability Company,0.0,South
16f33ea8-81ec-417a-aaf3-6cc88982f628,IL,Finance and Insurance,Claims Adjusting,2016.0,60000.0,0.0,Corporation,0.0,Midwest
2a71130c-de4c-47c6-8a90-0e9359b7199f,FL,Contractors,Residential Remodelers,2018.0,30000.0,0.0,Limited Liability Company,0.0,South
59b45ba8-72453-fdbf-e7061-f4079b0d96,VA,Administrative Services and Building Maintenance,Janitorial Services,2017.0,40000.0,0.0,Individual,0.0,South
d1bd59b9-a5077-596a-e9163-f80d545a4d,FL,Other Services,Barber Shops,2017.0,30000.0,0.0,Individual,0.0,South
84011410-1b419-a8ca-f88c2-4880b5ac84,IN,Other Services,Travel Agencies,2017.0,24000.0,0.0,Limited Liability Company,0.0,Midwest
0d2e9828-12aad-f2f4-5ea57-d4f9d8054d,NY,Retail Trade,"Cosmetics, Beauty Supplies, and Perfume Stores",2009.0,500000.0,50000.0,Corporation,0.0,Northeast
f7846001-6bda1-4ee2-485ee-faf6b2600e,FL,Contractors,Drywall and Insulation Contractors,2000.0,45000.0,0.0,Individual,0.0,South
be8c3b99-12846-daa1-dc486-75ad515609,TX,Contractors,Residential Remodelers,2017.0,100000.0,4000.0,Limited Liability Company,1.0,South
ecfe061e-6ba36-546b-1fb84-416f96b791,AZ,Retail Trade,"Hobby, Toy, and Game Stores",2015.0,25000.0,20000.0,Limited Liability Company,2.0,West
67eafcb5-a50a1-057b-9b088-1dd15358fe,TX,"Professional, Scientific and Technical Services",Offices of Lawyers,2017.0,75000.0,0.0,Individual,0.0,South
5699cec8-01a7-422b-abfa-8e67fdb37c1b,OK,Other Services,Pet Care (except Veterinary) Services,2018.0,3000.0,0.0,Individual,0.0,South
ef73c5d2-1b60f-18f8-c2c4f-6fd29e33bb,GA,Administrative Services and Building Maintenance,Janitorial Services,2016.0,24000.0,24000.0,Limited Liability Company,0.0,South
703d8f67-c6f8e-ff1a-c6436-f109346b9b,VA,Construction,New Single-Family Housing Construction (except For-Sale Builders),2003.0,475000.0,64000.0,Limited Liability Company,0.0,South
7bc55c08-535f-4076-b83c-95207349158e,CA,Other Services,Car Washes,2018.0,7000.0,0.0,Individual,0.0,West
6da48968-2ee6b-2561-4e240-3c0409358b,FL,"Professional, Scientific and Technical Services",Graphic Design Services,2012.0,300000.0,0.0,Limited Liability Company,0.0,South
04dcec4d-2cf07-b38e-b65b8-5f58cd3824,FL,Contractors,Poured Concrete Foundation and Structure Contractors,2017.0,100000.0,60000.0,Limited Liability Company,3.0,South
22b54799-927e7-1953-948c4-4c8563ccbb,MO,Unknown,Unknown,2015.0,300000.0,62400.0,Corporation,5.0,Midwest
31bd93bc-ca65e-4b9a-737cd-c4b9bea814,CA,Manufacturing,Fruit and Vegetable Canning,2018.0,50000.0,0.0,Individual,0.0,West
06bf28ac-1060a-d91b-84659-1c542e27bd,CO,Education,All Other Miscellaneous Schools and Instruction,2017.0,120000.0,0.0,Limited Liability Company,0.0,West
7559b8ae-8274d-6bc2-a4d97-e6922eeebb,DE,Administrative Services and Building Maintenance,Janitorial Services,2017.0,60000.0,0.0,Limited Liability Company,0.0,South
9c4669ae-bb288-8c37-79a64-ec4b8b002d,KS,Real Estate,Residential Property Managers,2017.0,100000.0,0.0,Individual,0.0,Midwest
2e7d7fd5-a174a-4a20-45c4d-fffcf46c45,SC,Food and Accommodation,Caterers,2012.0,280000.0,80000.0,Limited Liability Company,6.0,South
5598d0b9-31e6b-53bf-9e24a-e7ce0fa4eb,FL,Administrative Services and Building Maintenance,Janitorial Services,2017.0,10000.0,10000.0,Limited Liability Company,2.0,South
a3715b0d-db76e-f806-5b81f-0dc8d5549d,PA,Administrative Services and Building Maintenance,Janitorial Services,2017.0,340000.0,100000.0,Limited Liability Company,3.0,Northeast
280e3e2c-1788-4745-9be9-e597b7c487d6,CA,Food and Accommodation,Caterers,2017.0,25000.0,1500.0,Individual,3.0,West
df14a7d1-430b-459b-b16b-27e03d9fb5d2,OH,Other Services,Communication Equipment Repair and Maintenance,2012.0,100000.0,0.0,Limited Liability Company,0.0,Midwest
e65f9be3-f2dfe-9b35-d4739-dda52eae5d,MI,Contractors,Finish Carpentry Contractors,2017.0,50000.0,5000.0,Limited Liability Company,1.0,Midwest
cb099ca1-64d2-431b-a7d3-fa55f51f4e97,TX,Non Profits,Religious Organizations,2015.0,20000.0,0.0,Non-Profit,0.0,South
008f9526-6e9c8-4496-e7d5d-dafdd53e1c,CA,Food and Accommodation,Limited-Service Restaurants,2017.0,120000.0,60000.0,Limited Liability Company,2.0,West
391fba33-6fc49-c883-d162d-f7ae67629c,CA,Non Profits,Religious Organizations,2014.0,120000.0,50000.0,Non-Profit,1.0,West
